session,predict
"[336, 1451, 8818, 3023]","[3599, 6873, 10134, 279, 2159, 3565, 1294, 2300, 4676, 8206, 1945, 9943, 8980, 7478, 779, 6135, 3071, 6970, 575, 3807]"
[6439],"[9228, 6613, 3020, 6440, 50, 7738, 5457, 2702, 759, 4283, 903, 2026, 5053, 1684, 946, 9, 5046, 6413, 638, 3031]"
[1471],"[235, 3422, 921, 758, 9851, 482, 4528, 1932, 279, 1456, 7410, 282, 587, 3702, 114, 1284, 2015, 2781, 1048, 696]"
[2692],"[2717, 8106, 3673, 2728, 2693, 1708, 1408, 10552, 9093, 3846, 7384, 647, 4474, 6358, 92, 1843, 5304, 1955, 305, 1768]"
"[2100, 1823]","[7959, 10525, 5141, 5133, 1586, 3627, 3121, 6286, 2933, 2258, 6877, 9846, 415, 11393, 3561, 10540, 3827, 2898, 5435, 4546]"
[8854],"[6623, 6862, 8855, 1659, 4618, 4710, 5663, 2463, 9, 3612, 3361, 4474, 1214, 3360, 5714, 8955, 7835, 3402, 1167, 6312]"
[2237],"[2639, 4264, 1242, 2238, 3170, 2893, 1768, 499, 7786, 1780, 1363, 5426, 4937, 1964, 3079, 2461, 1302, 1708, 1411, 8376]"
"[9636, 2388, 1054, 424, 3596]","[727, 7757, 4117, 5955, 2335, 8689, 3275, 4034, 1266, 4264, 2949, 2401, 6339, 8183, 7773, 8088, 976, 6695, 8497, 5232]"
"[130, 894]","[5753, 2686, 912, 3753, 340, 429, 2937, 9377, 1251, 4292, 1373, 4864, 233, 608, 4805, 3652, 5218, 5895, 7699, 1679]"
[5665],"[4795, 6667, 7111, 1870, 1044, 370, 3806, 2988, 451, 2510, 6690, 7583, 4537, 2836, 4483, 2256, 3654, 8417, 1796, 1287]"
[1218],"[6827, 1219, 3903, 221, 4276, 2847, 3174, 7755, 3747, 6638, 10068, 4068, 3189, 9751, 3512, 1565, 10998, 958, 1910, 10432]"
[6743],"[3509, 11275, 7575, 2899, 3805, 1703, 7044, 1870, 1503, 5804, 1322, 6715, 3559, 2924, 5895, 6601, 3124, 3143, 523, 10068]"
[1298],"[1366, 1323, 5174, 482, 11630, 4996, 5481, 1870, 1299, 1797, 3196, 2313, 9339, 10409, 6991, 739, 3730, 6240, 1807, 3744]"
[9152],"[130, 121, 9153, 1251, 5324, 8625, 9632, 1076, 1042, 468, 5467, 7583, 991, 9937, 532, 6700, 2513, 2091, 8459, 7570]"
"[7682, 5566]","[621, 3519, 5567, 1475, 2996, 9201, 2147, 247, 5859, 3644, 2149, 5391, 6276, 1549, 7370, 2493, 302, 4563, 2995, 4378]"
[8591],"[10711, 6552, 94, 807, 5815, 1394, 4762, 5845, 3360, 1714, 3654, 1142, 2372, 2440, 160, 4975, 1083, 4565, 850, 7230]"
"[4810, 781]","[4273, 4573, 3665, 782, 3495, 75, 11154, 454, 2001, 1839, 1796, 3458, 5364, 8529, 4431, 7547, 7863, 322, 7422, 1761]"
[6283],"[3451, 6284, 870, 700, 4609, 8004, 867, 332, 3522, 2214, 121, 320, 1448, 724, 8402, 1872, 862, 1154, 2549, 2802]"
[1920],"[576, 5541, 2764, 986, 10812, 8232, 6254, 4140, 4461, 103, 4933, 1931, 1121, 7136, 108, 11329, 1396, 1310, 785, 1430]"
"[1171, 3294]","[5864, 4272, 3027, 3295, 11447, 1177, 1172, 540, 3214, 2766, 1291, 3485, 2928, 3359, 1273, 4867, 3799, 3430, 4191, 2150]"
[10378],"[7238, 2300, 7209, 642, 5754, 1287, 807, 1696, 1625, 4255, 7353, 6562, 8944, 2760, 11591, 4086, 4489, 8118, 4778, 2807]"
[7416],"[6387, 483, 4188, 1210, 1028, 1501, 2381, 7963, 309, 4510, 2372, 3512, 4179, 1788, 11, 1984, 2868, 5185, 12, 1826]"
[4944],"[1302, 6276, 2075, 3412, 2817, 724, 6073, 689, 1884, 1426, 364, 1309, 1057, 2367, 7745, 169, 7498, 4563, 639, 5428]"
[8918],"[2730, 128, 9424, 1028, 1033, 995, 305, 75, 192, 78, 3027, 396, 3295, 5003, 481, 4938, 2517, 1423, 2618, 40]"
[6291],"[6292, 5363, 728, 6276, 6616, 5871, 1215, 2795, 1042, 4326, 10552, 161, 1569, 7080, 2176, 2734, 4474, 962, 556, 1960]"
"[2880, 3027]","[6354, 496, 3257, 8162, 6003, 1910, 1183, 3090, 2924, 4062, 1998, 1326, 10033, 5531, 1703, 1119, 3910, 6827, 8246, 6988]"
"[1842, 168]","[167, 1168, 10229, 838, 5165, 18, 10414, 665, 1400, 109, 4199, 495, 1321, 3052, 403, 1823, 5874, 947, 2822, 4793]"
"[621, 1108, 10960]","[5652, 1484, 7382, 8969, 1061, 487, 6819, 10596, 573, 1545, 7481, 494, 6544, 238, 3874, 11502, 6815, 9221, 2734, 7580]"
[1487],"[10424, 6, 2136, 7714, 1754, 2326, 1706, 1941, 9, 1634, 1488, 4511, 1247, 787, 3691, 1423, 3434, 4474, 4810, 628]"
[165],"[140, 6822, 159, 166, 946, 2806, 148, 10327, 1168, 73, 4962, 14, 1849, 6993, 3412, 158, 1984, 9191, 165, 1453]"
"[4180, 3050]","[8611, 3051, 7575, 4292, 624, 983, 6194, 10723, 5323, 2881, 6658, 3868, 2283, 1282, 4788, 2410, 9440, 4367, 5193, 6434]"
"[59, 9654, 10406]","[5397, 627, 4413, 1014, 6993, 2141, 2136, 8626, 11547, 9332, 4293, 7379, 9893, 4339, 5078, 7867, 10443, 1190, 5382, 7474]"
[1813],"[5034, 2344, 1624, 1387, 6348, 5278, 9600, 1834, 4141, 4545, 274, 1814, 6944, 458, 10322, 880, 9302, 3582, 2101, 1228]"
[10376],"[10377, 2176, 846, 7993, 109, 4918, 1717, 1259, 4430, 1321, 5108, 51, 2184, 9110, 3196, 3721, 1496, 4191, 1142, 3702]"
[3701],"[1319, 2657, 5127, 2326, 4000, 424, 2420, 817, 28, 6262, 432, 1154, 3177, 4434, 5548, 7041, 3612, 1165, 11005, 963]"
[2776],"[11344, 5416, 11317, 8266, 3532, 1708, 2705, 4566, 2701, 8022, 2777, 7135, 1456, 1577, 5810, 6795, 4233, 4045, 7137, 6190]"
"[6537, 3563]","[1055, 384, 5049, 1698, 8043, 1608, 10546, 1596, 4300, 6607, 11137, 7735, 10213, 7719, 6538, 6749, 304, 1273, 2778, 10678]"
[7316],"[5810, 1788, 10293, 9014, 1154, 1357, 430, 6383, 506, 20, 3850, 6068, 7317, 3077, 507, 4019, 8022, 3699, 254, 4596]"
[8416],"[159, 5987, 336, 1166, 6289, 5373, 519, 18, 482, 254, 150, 8352, 587, 6569, 1134, 3861, 2326, 520, 2970, 4474]"
[506],"[554, 507, 5577, 2022, 3165, 9935, 2853, 1345, 553, 10376, 506, 2024, 4711, 5579, 2021, 1891, 2019, 5852, 4569, 3620]"
"[7358, 5185, 810, 4791]","[1028, 482, 2665, 4596, 333, 6569, 11, 4612, 7841, 413, 483, 1567, 1841, 170, 783, 519, 6688, 8722, 5398, 1499]"
[9764],"[1870, 1324, 225, 5367, 1866, 3763, 9765, 481, 165, 492, 628, 49, 1697, 4002, 7709, 2569, 9, 4225, 7817, 1302]"
[11226],"[9335, 1241, 1018, 635, 2933, 1778, 5599, 4032, 2735, 1323, 2090, 5081, 6029, 6860, 2397, 3498, 6856, 10765, 372, 1524]"
[329],"[10320, 5993, 80, 4075, 2901, 2368, 219, 330, 2326, 10757, 7109, 2441, 1476, 1154, 5072, 4025, 1765, 1705, 7110, 6553]"
"[3111, 825]","[2759, 1492, 9615, 8232, 486, 5036, 790, 3352, 7746, 7648, 2273, 7770, 4065, 8678, 9261, 3706, 2672, 29, 6434, 10811]"
[6672],"[5876, 6673, 96, 1423, 2386, 1513, 78, 3052, 2300, 1180, 2983, 396, 159, 8609, 5178, 3293, 5796, 241, 109, 3457]"
"[4075, 2146, 1242, 11573]","[43, 1473, 3140, 9932, 1340, 8953, 1126, 2691, 1255, 710, 929, 6174, 4198, 7927, 7154, 4114, 4477, 6738, 4788, 95]"
[5700],"[5260, 3179, 9536, 6157, 9892, 9030, 2036, 7002, 5041, 1499, 3008, 3878, 46, 6682, 9, 604, 3359, 8024, 7681, 2655]"
[15],"[150, 746, 2102, 587, 159, 340, 160, 805, 1849, 3573, 1166, 4453, 5376, 8964, 2543, 7146, 1847, 5916, 9, 175]"
"[6991, 1298]","[1076, 266, 1456, 9686, 2705, 8648, 12, 1927, 3551, 1723, 1354, 569, 3492, 2061, 1807, 6391, 8674, 1839, 394, 9644]"
[6490],"[6491, 10495, 9263, 1433, 9222, 4124, 8980, 972, 11397, 2930, 3914, 3095, 4083, 532, 1752, 1956, 2534, 3728, 3431, 4608]"
"[5053, 604, 14, 168, 170]","[18, 159, 140, 12, 1168, 11106, 9, 2806, 14, 73, 146, 944, 930, 5514, 528, 4199, 1849, 6037, 168, 4446]"
"[9613, 1534]","[4124, 1190, 3389, 6176, 10576, 6599, 5518, 3914, 3747, 4711, 9486, 313, 577, 1321, 5073, 10215, 5184, 10321, 4866, 8633]"
"[11023, 5273]","[1049, 3405, 1050, 3223, 8066, 5432, 8804, 10215, 4421, 9565, 5274, 4876, 9567, 9634, 4719, 9709, 9298, 11124, 2424, 6181]"
[2006],"[2007, 2964, 2350, 2431, 250, 5752, 10008, 1206, 23, 469, 3833, 3534, 3882, 408, 304, 26, 7383, 305, 7730, 254]"
"[4303, 6480]","[7830, 3186, 7781, 4304, 7900, 6481, 5261, 1575, 4361, 4307, 4674, 9781, 2633, 7756, 3106, 6994, 3334, 4683, 7916, 2346]"
[7073],"[2532, 2015, 702, 1313, 7074, 550, 692, 9996, 549, 2819, 862, 2016, 922, 925, 1259, 300, 4708, 700, 401, 518]"
"[3191, 5347]","[1799, 5874, 2397, 7526, 1207, 10832, 5454, 5273, 8431, 10580, 3411, 7525, 1756, 4371, 1981, 3201, 1490, 1872, 5975, 3568]"
"[4607, 6328]","[5832, 9665, 4713, 5675, 430, 7559, 5242, 3743, 1803, 3647, 6068, 6228, 5845, 3765, 7417, 11045, 10287, 9174, 5908, 4102]"
"[254, 4755, 2616]","[6841, 2853, 2705, 875, 573, 4108, 7652, 1460, 1359, 5730, 7285, 322, 664, 507, 4842, 4172, 7927, 6566, 9828, 6954]"
[6187],"[1579, 4728, 7764, 4269, 4389, 9745, 1292, 496, 1240, 5981, 417, 10784, 28, 4032, 3166, 6197, 123, 4007, 9194, 4504]"
[3461],"[3462, 1964, 1782, 1783, 2447, 4938, 2561, 7283, 5058, 2055, 6492, 2827, 5057, 3461, 160, 4752, 7382, 1302, 4934, 4778]"
[5984],"[5191, 5675, 5985, 7130, 6397, 3600, 1534, 3186, 6194, 92, 390, 3837, 5066, 223, 3099, 7018, 2396, 422, 2250, 3318]"
[10362],"[3765, 833, 2585, 3360, 964, 3585, 3801, 1321, 3307, 1870, 336, 5721, 2174, 2453, 6686, 1834, 4965, 6370, 5941, 5170]"
[988],"[5077, 995, 1302, 5662, 4127, 1028, 553, 2075, 1321, 2973, 1708, 3367, 249, 481, 9534, 2568, 2174, 1172, 903, 1175]"
"[9428, 6105]","[5374, 8396, 604, 4963, 4384, 4048, 5185, 8643, 4785, 8818, 4605, 4194, 140, 4733, 7450, 3004, 6104, 719, 3426, 1565]"
[1804],"[788, 1765, 5335, 3187, 3645, 7198, 2893, 2537, 2326, 1551, 996, 389, 7918, 1713, 1042, 689, 628, 429, 3462, 5996]"
"[1366, 2415]","[8074, 5983, 7210, 1997, 7253, 390, 692, 4608, 9838, 3525, 9089, 3189, 4400, 5853, 2437, 6705, 515, 3418, 2539, 5272]"
"[10195, 544, 11573, 8980]","[4937, 1536, 2823, 357, 10960, 7907, 3144, 10794, 1625, 1596, 5698, 4673, 9804, 9884, 8981, 954, 4842, 6281, 4292, 4471]"
[1828],"[133, 5021, 4041, 1829, 18, 10194, 1354, 7849, 4676, 466, 3260, 1028, 4143, 5121, 480, 15, 8352, 1511, 601, 4536]"
[275],"[1876, 2767, 3665, 2442, 1877, 276, 3025, 68, 4971, 2287, 4055, 3895, 2258, 3026, 8667, 3551, 933, 3048, 5777, 174]"
"[2510, 3552]","[457, 628, 7817, 5488, 1487, 2841, 7026, 6138, 454, 7564, 5258, 3800, 225, 8316, 5442, 9071, 3185, 7804, 658, 8610]"
"[2635, 159, 9, 8551, 8996]","[1403, 4373, 2526, 8140, 7058, 1036, 4628, 6672, 1070, 4963, 9986, 367, 6992, 946, 1834, 11387, 9191, 10688, 9542, 10458]"
[1291],"[489, 1292, 3147, 1833, 249, 482, 3538, 1301, 68, 45, 1709, 6623, 3730, 7835, 572, 509, 2781, 3612, 1153, 336]"
[49],"[2076, 2658, 10318, 2689, 50, 4179, 2245, 6529, 10726, 8389, 10030, 2359, 5487, 709, 607, 2075, 9353, 4555, 6661, 2804]"
"[5801, 1391]","[4894, 11117, 3770, 7088, 8088, 11319, 1392, 4088, 7670, 3230, 793, 9531, 2198, 1409, 610, 4247, 7661, 6088, 22, 2238]"
"[11, 9]","[397, 165, 18, 7022, 170, 2652, 4266, 945, 159, 4041, 11507, 73, 1841, 169, 145, 421, 494, 5385, 2947, 9077]"
"[7625, 7793]","[5761, 7794, 6119, 3576, 1722, 6682, 779, 1753, 8573, 5024, 10572, 4980, 2036, 8535, 8263, 1154, 10569, 839, 3591, 2600]"
[404],"[69, 7211, 1305, 4490, 2176, 6252, 4041, 140, 6149, 3372, 50, 26, 7441, 49, 5017, 2488, 1384, 6268, 2431, 5866]"
[6574],"[3271, 7022, 9873, 3027, 6569, 413, 2020, 5613, 1659, 554, 5610, 2019, 546, 1621, 159, 5841, 5087, 615, 8315, 3991]"
"[2367, 2715, 2716]","[3930, 5076, 823, 4545, 9415, 1286, 6784, 6992, 3305, 1008, 6860, 2471, 1455, 2739, 4559, 8861, 3782, 5015, 1942, 3697]"
[4121],"[483, 1767, 336, 159, 295, 1323, 628, 744, 2840, 2399, 6312, 92, 300, 2336, 758, 5319, 528, 3088, 3523, 1296]"
[1884],"[1885, 4233, 50, 2141, 661, 6802, 1287, 2811, 2853, 4186, 8256, 3465, 3419, 828, 1003, 1587, 554, 553, 1662, 954]"
"[132, 5617]","[1240, 1709, 9943, 1318, 1768, 2937, 133, 654, 18, 4176, 8026, 3217, 11, 9770, 5360, 1841, 2385, 6688, 2152, 7953]"
"[2739, 7183]","[2071, 2497, 5766, 133, 9274, 215, 4035, 11024, 5574, 7776, 5021, 6934, 4067, 1323, 2365, 6268, 2863, 93, 4930, 993]"
[9695],"[9567, 748, 3, 9148, 1946, 3670, 7450, 4226, 1680, 313, 2, 422, 9696, 2824, 7356, 7943, 4779, 1709, 10685, 5694]"
[3071],"[1716, 3072, 3008, 1591, 601, 9044, 9253, 3507, 1094, 2409, 432, 5810, 8027, 445, 2925, 8701, 5868, 6392, 10144, 8127]"
[3538],"[501, 3258, 5591, 615, 6569, 73, 1028, 159, 18, 12, 1700, 3029, 4636, 4611, 487, 250, 40, 394, 145, 396]"
[1659],"[1660, 1214, 1661, 482, 612, 1649, 1363, 1142, 1273, 9708, 1666, 585, 3813, 11446, 8051, 676, 789, 2840, 791, 489]"
[8859],"[3364, 1240, 956, 5021, 995, 2611, 336, 1251, 6240, 913, 8860, 2644, 5161, 7404, 3360, 1002, 924, 10092, 1308, 2712]"
[4069],"[978, 8026, 1431, 1220, 1240, 1492, 9029, 2781, 3090, 2611, 7637, 483, 4491, 549, 921, 3097, 97, 3104, 8310, 1423]"
"[8287, 8458, 305]","[6860, 5330, 306, 2055, 1534, 3360, 6520, 6911, 6839, 3803, 11113, 8198, 1287, 6370, 7828, 9197, 6296, 1714, 3807, 15]"
[7558],"[6600, 7559, 4879, 6602, 4044, 614, 2148, 7765, 9480, 3139, 867, 186, 3140, 3355, 1359, 840, 3359, 5398, 3373, 7178]"
[4323],"[3512, 2893, 3067, 8215, 815, 8800, 1528, 1971, 3163, 2441, 981, 1304, 1284, 6529, 471, 4324, 3701, 4429, 1321, 49]"
"[1525, 7254, 8752, 9677]","[1134, 2840, 6434, 6476, 8046, 10939, 9097, 4810, 1550, 3055, 10092, 10633, 1804, 5247, 10170, 1829, 1767, 10465, 3508, 8540]"
[3616],"[2055, 1783, 2447, 2343, 3461, 3462, 1782, 5058, 5057, 482, 7283, 6485, 1302, 3724, 651, 3027, 2560, 5473, 3645, 3617]"
"[7241, 1562]","[8132, 6318, 1563, 7424, 6829, 6947, 1754, 11331, 965, 2649, 6589, 8344, 10775, 1892, 3524, 961, 2251, 8478, 1986, 9048]"
"[6276, 4850]","[6573, 3254, 324, 9167, 5523, 4068, 1072, 4391, 7639, 6665, 2387, 3430, 2375, 4943, 3413, 116, 1837, 2601, 1116, 2913]"
[2089],"[11484, 308, 10834, 2724, 2009, 4310, 1423, 429, 1321, 5401, 2922, 392, 1240, 3699, 7853, 5956, 10320, 1996, 4307, 628]"
[1175],"[2381, 10013, 2568, 4166, 6570, 1176, 1244, 9, 5840, 1971, 2094, 225, 4061, 7364, 792, 2526, 3861, 6278, 1251, 7069]"
"[493, 1241]","[489, 2336, 5911, 1984, 305, 2570, 5204, 1164, 1971, 2879, 2400, 2372, 3549, 1870, 2369, 5701, 8529, 8618, 2460, 4044]"
"[2893, 904]","[11226, 2158, 1007, 3398, 10006, 2795, 6056, 3896, 420, 3763, 6754, 11658, 5285, 10827, 896, 2336, 9302, 7787, 3665, 10281]"
"[10807, 11358, 11012]","[4795, 50, 9516, 7253, 1455, 1123, 810, 3797, 681, 3510, 763, 4821, 5463, 8189, 7165, 6202, 4066, 6636, 2825, 10399]"
[345],"[7753, 346, 4597, 1361, 2864, 2383, 8002, 1055, 494, 5400, 4222, 2358, 3513, 8303, 983, 9983, 96, 6783, 6464, 4840]"
[2022],"[2024, 506, 2854, 665, 3620, 4712, 552, 555, 2853, 954, 553, 3165, 554, 663, 2019, 2023, 2022, 3367, 2021, 507]"
"[8341, 3357, 1697, 2705, 4256]","[6238, 1700, 3326, 1028, 587, 109, 394, 6209, 972, 2081, 2804, 159, 3033, 340, 4030, 5919, 5053, 2304, 427, 5334]"
"[628, 723, 724]","[4142, 4429, 6013, 6832, 6622, 2840, 6214, 8709, 4210, 2893, 2910, 5929, 838, 2594, 11614, 6275, 2076, 5614, 8261, 10189]"
"[5105, 5106, 8408, 1757, 2721]","[2790, 8897, 3431, 3871, 4371, 3247, 608, 5577, 6955, 4723, 5444, 3079, 565, 10356, 3154, 9563, 8101, 3, 4818, 483]"
"[268, 7086, 10518, 255]","[6819, 6610, 4084, 3867, 8390, 2808, 667, 3740, 7032, 1826, 8733, 5394, 8458, 2233, 6596, 9011, 1266, 5148, 6144, 984]"
"[2329, 5865]","[4616, 1002, 1200, 2330, 7670, 11057, 3838, 5330, 8215, 7773, 1884, 9763, 11048, 10345, 2350, 938, 6814, 289, 2644, 673]"
[3157],"[5402, 3327, 3158, 805, 9220, 1564, 8187, 159, 9567, 2608, 1846, 3353, 62, 10303, 5277, 3430, 151, 10030, 4500, 15]"
"[5344, 2676, 95]","[4345, 173, 4344, 2766, 7731, 5298, 9169, 489, 1534, 1165, 1512, 1501, 1199, 2029, 5249, 7503, 3467, 2854, 2435, 2552]"
"[2257, 305]","[10211, 10612, 1228, 8650, 6296, 4002, 2072, 5047, 679, 8799, 6380, 5738, 802, 3916, 7962, 1030, 5081, 489, 11214, 10232]"
[6290],"[10519, 4987, 3145, 6457, 212, 1894, 970, 3207, 11203, 7985, 2677, 1150, 9579, 11230, 1197, 10056, 4988, 3699, 1094, 1961]"
[8023],"[8024, 3237, 2947, 639, 3350, 2425, 460, 3359, 3531, 336, 1240, 3621, 2142, 7929, 2441, 6994, 481, 3091, 9042, 4924]"
"[3516, 5391, 7945]","[565, 6574, 8792, 2253, 995, 397, 9784, 2382, 643, 18, 2611, 932, 6713, 3605, 1521, 1587, 3996, 2549, 342, 4838]"
[1340],"[1341, 2645, 1244, 2463, 69, 8735, 724, 2728, 1351, 4408, 6288, 3139, 83, 1360, 1305, 937, 4725, 554, 10075, 1806]"
"[6415, 4875]","[8978, 2951, 3591, 4504, 4660, 11064, 6309, 1828, 7026, 7154, 7421, 340, 9861, 3539, 6854, 4471, 2566, 4329, 337, 395]"
"[4844, 1624, 5442]","[3526, 1410, 1984, 3145, 5443, 4740, 236, 9075, 9045, 6051, 6149, 4946, 8977, 5262, 7182, 5775, 1514, 1892, 3906, 810]"
"[1521, 305]","[333, 2382, 4002, 10232, 3027, 306, 802, 1783, 3325, 5370, 3232, 4431, 945, 2047, 372, 4697, 5124, 489, 2608, 394]"
[4705],"[147, 11113, 3385, 2842, 7424, 5578, 8482, 112, 8041, 1502, 1695, 3908, 2875, 284, 2590, 1903, 10010, 1305, 9227, 4952]"
[487],"[2665, 249, 371, 526, 571, 1284, 10611, 78, 7839, 3823, 482, 10760, 5299, 3587, 1291, 1705, 5943, 5983, 1477, 9770]"
[5734],"[7995, 4634, 2612, 2873, 11645, 9395, 2909, 5021, 8092, 10010, 1754, 580, 3405, 8951, 4275, 1941, 1534, 5196, 5223, 10068]"
[2459],"[7023, 2460, 394, 6067, 23, 3634, 3492, 8309, 469, 2238, 7102, 1122, 482, 7022, 1360, 2851, 5447, 7044, 1051, 5446]"
[5187],"[5188, 8038, 7494, 1363, 5446, 3255, 4233, 5910, 1194, 2608, 4852, 6081, 7330, 4533, 2047, 6132, 7659, 2655, 5823, 333]"
"[3001, 5591, 3539]","[10956, 3323, 1365, 3903, 10132, 10258, 1506, 10075, 5982, 6408, 12, 10452, 9059, 5281, 3566, 2831, 1716, 9024, 7499, 552]"
[1287],"[1288, 1714, 913, 482, 6209, 1166, 293, 1028, 5925, 777, 4235, 2544, 5013, 340, 1847, 3176, 1342, 940, 80, 5957]"
[3478],"[3479, 8728, 6166, 628, 9761, 3805, 8307, 699, 1768, 2410, 1461, 481, 758, 1164, 6779, 7410, 1889, 1707, 2945, 867]"
[3882],"[4310, 8618, 2036, 7032, 9447, 7165, 1219, 7383, 252, 4795, 8526, 1690, 305, 7318, 5195, 4513, 5987, 328, 2826, 336]"
[3560],"[2576, 4830, 5444, 6329, 9355, 8989, 2879, 3561, 1628, 7278, 10600, 4666, 4521, 2024, 4186, 10603, 1801, 3551, 5184, 5054]"
[4712],"[2853, 506, 5304, 554, 10376, 9540, 661, 1345, 553, 5579, 663, 2022, 3367, 2020, 2224, 552, 5852, 507, 2021, 662]"
"[908, 2304, 3194, 73, 2996]","[5670, 3392, 5353, 5617, 2102, 2806, 9197, 12, 8250, 2997, 140, 7943, 1384, 2971, 1553, 947, 3426, 2467, 2940, 959]"
[8136],"[665, 662, 5304, 506, 663, 10376, 3367, 1345, 5578, 553, 661, 554, 2020, 1891, 770, 2853, 552, 325, 49, 1458]"
[919],"[702, 920, 2822, 2274, 4002, 253, 284, 651, 1926, 279, 2078, 2016, 2821, 280, 695, 122, 402, 744, 698, 3702]"
"[787, 724]","[2558, 4030, 7835, 7064, 4142, 495, 1084, 2503, 3107, 4025, 3849, 6249, 4033, 2970, 5375, 3267, 9407, 1290, 10070, 1534]"
"[9065, 825]","[532, 6686, 3691, 1380, 8664, 6166, 23, 7942, 59, 2271, 3417, 5541, 8980, 3141, 5836, 1978, 1422, 4635, 404, 4351]"
"[909, 3818]","[6445, 1180, 5825, 1057, 757, 10388, 1425, 2730, 277, 10819, 10140, 284, 11106, 5370, 278, 280, 429, 5347, 7315, 4921]"
[598],"[599, 3850, 5548, 2164, 3154, 4948, 8620, 5185, 5967, 1654, 4137, 5195, 909, 9385, 5694, 4725, 511, 9335, 1532, 6499]"
[394],"[1155, 1504, 482, 483, 4710, 5571, 487, 3697, 481, 6462, 1971, 5967, 133, 1477, 383, 3295, 2415, 1423, 6569, 1824]"
[3360],"[5437, 3192, 3365, 3361, 1075, 7124, 985, 6524, 1326, 511, 1243, 1918, 1671, 9274, 5124, 790, 452, 4479, 4724, 7478]"
[146],"[947, 2996, 1403, 35, 3081, 946, 3392, 18, 145, 147, 660, 160, 2949, 7380, 2342, 2101, 8850, 3129, 140, 14]"
[6237],"[4596, 5981, 509, 6238, 7399, 4402, 7939, 4019, 7686, 3422, 7316, 2726, 5561, 255, 5, 4245, 402, 500, 647, 4540]"
"[1640, 394]","[482, 383, 8563, 2811, 459, 3106, 2415, 897, 3697, 6462, 5875, 7547, 2326, 3295, 485, 3359, 2240, 1212, 1500, 6452]"
"[10413, 1801]","[8046, 4033, 9431, 8312, 4344, 1865, 8564, 7482, 9637, 10370, 7934, 5032, 1427, 5752, 825, 1557, 8179, 2553, 7543, 11453]"
"[5473, 3462, 3644]","[3645, 1783, 505, 3462, 3911, 4833, 4445, 2343, 10100, 7382, 681, 5065, 1782, 7283, 2720, 1215, 9059, 3937, 693, 2902]"
"[9529, 3495]","[325, 4267, 6623, 3670, 7731, 4474, 2719, 1342, 7445, 3882, 1263, 2720, 8929, 6621, 4893, 328, 5838, 2568, 3195, 1666]"
"[179, 650, 865, 283]","[2014, 284, 3702, 282, 2016, 280, 4528, 517, 697, 650, 279, 917, 926, 4625, 107, 649, 2015, 698, 692, 281]"
"[10502, 10634]","[1410, 3579, 1361, 7793, 3678, 979, 3618, 8189, 1895, 3483, 5523, 2476, 6322, 1934, 7843, 11213, 3134, 900, 2386, 8475]"
[9433],"[6091, 4934, 2767, 6426, 4449, 7603, 92, 572, 9434, 1076, 7887, 2296, 2656, 6554, 1399, 4457, 469, 157, 2441, 988]"
"[6607, 1577, 5649, 3070, 7070]","[1279, 10417, 3793, 3305, 719, 2480, 1718, 5053, 6277, 3556, 3976, 8132, 1656, 3911, 5427, 3959, 9199, 1244, 10904, 10214]"
"[1171, 4043, 3654]","[5185, 1321, 2656, 2705, 3499, 3147, 850, 1028, 3245, 2881, 6224, 2176, 3562, 1456, 3313, 8399, 7069, 2141, 4357, 5023]"
"[160, 1166]","[930, 9, 3194, 5457, 1571, 73, 11, 145, 12, 1167, 10480, 1168, 2543, 4792, 947, 160, 14, 945, 1971, 614]"
"[1306, 4350, 11056]","[939, 147, 1505, 540, 1307, 2084, 2361, 1388, 1895, 6340, 4779, 2340, 6827, 3564, 8750, 9473, 6442, 1389, 3683, 8662]"
[1242],"[678, 3140, 10488, 538, 373, 3187, 8065, 995, 1243, 5985, 2781, 417, 1639, 8680, 4934, 3846, 5627, 1941, 11228, 6745]"
[11275],"[965, 1265, 18, 146, 5195, 165, 4894, 366, 1435, 169, 7379, 2686, 9296, 2141, 2949, 11, 1564, 6685, 1014, 880]"
[3628],"[10538, 3234, 903, 5342, 1351, 340, 1042, 4280, 1281, 1423, 95, 3403, 3347, 1476, 689, 3147, 1903, 7067, 2207, 4513]"
"[7115, 10053]","[9861, 1539, 3183, 5632, 6702, 3429, 9125, 5279, 381, 5369, 10713, 2771, 3261, 1638, 2478, 9341, 5925, 4918, 8831, 4574]"
"[9695, 224]","[748, 11416, 2278, 1334, 6992, 1918, 6927, 7731, 2968, 5733, 7907, 6088, 4166, 5354, 1558, 3365, 1105, 10867, 4452, 2593]"
[2955],"[9572, 10611, 2956, 2637, 2530, 2632, 1172, 2382, 10395, 913, 4624, 8886, 126, 3029, 1806, 1834, 5904, 1874, 6179, 1287]"
[5370],"[2665, 5371, 3543, 3890, 11000, 121, 9, 9259, 8825, 8842, 1130, 3403, 614, 3196, 4787, 7137, 483, 1571, 528, 166]"
"[5735, 59]","[1682, 2035, 995, 5498, 2276, 3551, 469, 313, 1999, 835, 1927, 9592, 483, 309, 4762, 64, 10232, 1988, 4062, 3522]"
"[4788, 576]","[577, 10034, 9394, 464, 1142, 4710, 538, 10871, 5885, 2381, 8701, 4611, 7804, 7798, 1763, 71, 2870, 382, 11322, 5753]"
