session,predict
[2323],"[7611, 3556, 4040, 4197, 4780, 3557, 4521, 6443, 119, 186, 4100, 9171, 9586, 8353, 1338, 4415, 8419, 9081, 2026, 8326]"
[6716],"[4933, 2018, 1357, 128, 184, 1142, 735, 6717, 2937, 3626, 340, 1225, 278, 836, 288, 5217, 129, 3034, 3327, 1653]"
"[1712, 3759, 3866, 4423]","[1490, 4690, 384, 1015, 5693, 4467, 6601, 2822, 496, 6192, 2890, 1628, 8833, 9000, 389, 3803, 956, 1512, 6409, 4616]"
"[758, 4371]","[1005, 138, 2813, 316, 1181, 909, 1022, 891, 1446, 4372, 9194, 5358, 3317, 4723, 966, 2168, 414, 420, 3445, 4938]"
[1698],"[1667, 1699, 304, 2371, 190, 287, 3939, 2035, 8382, 15, 4222, 7479, 735, 1084, 284, 450, 4486, 432, 238, 1076]"
[3208],"[812, 719, 754, 172, 4995, 1754, 4657, 2756, 1263, 196, 1227, 152, 384, 331, 1148, 7266, 8, 330, 2714, 602]"
[41],"[195, 1110, 450, 329, 433, 188, 203, 764, 3077, 220, 4586, 149, 1204, 1227, 571, 420, 2771, 330, 743, 1594]"
[2215],"[568, 264, 9162, 368, 854, 208, 812, 5219, 1620, 6856, 6273, 4910, 4584, 41, 1392, 2216, 180, 183, 4403, 171]"
[8173],"[976, 1308, 1827, 7940, 3656, 447, 812, 381, 1228, 478, 1583, 1585, 3977, 3409, 70, 6939, 2980, 6508, 2594, 2123]"
[1129],"[1833, 1144, 2827, 263, 2898, 5739, 900, 4071, 976, 7996, 7971, 1019, 4867, 53, 973, 594, 1832, 3571, 982, 310]"
[4815],"[164, 9522, 906, 330, 4603, 309, 4955, 118, 826, 328, 734, 1837, 736, 3567, 1348, 1508, 998, 317, 6986, 1308]"
[506],"[331, 152, 330, 812, 3260, 60, 8, 956, 3927, 325, 2072, 800, 1969, 1977, 897, 658, 906, 194, 954, 2079]"
"[4875, 1060]","[7739, 223, 358, 1061, 6609, 2752, 1120, 4270, 3091, 1234, 2938, 5702, 538, 1915, 1946, 2485, 1134, 918, 9480, 5118]"
[4148],"[136, 1109, 3989, 494, 8529, 4452, 2153, 175, 894, 1655, 7398, 1354, 566, 3865, 195, 1833, 2919, 1462, 330, 18]"
[823],"[818, 4355, 1302, 661, 7125, 1804, 8241, 939, 568, 27, 8825, 3562, 7411, 66, 3558, 4793, 461, 1224, 1898, 6780]"
[8477],"[4379, 195, 122, 2150, 1473, 136, 223, 1225, 41, 1832, 194, 5665, 3059, 36, 2628, 5485, 1144, 384, 4507, 4429]"
"[367, 7566]","[7104, 7567, 594, 7063, 413, 3236, 326, 1978, 7622, 2673, 2605, 1356, 2938, 8112, 2716, 1733, 719, 6265, 7812, 2456]"
[9494],"[220, 1799, 451, 2011, 1454, 1110, 3143, 1343, 42, 432, 1609, 1088, 329, 490, 571, 6248, 7717, 2394, 2772, 60]"
[629],"[2068, 568, 123, 128, 92, 257, 812, 4437, 230, 3711, 194, 2447, 129, 4636, 1990, 171, 1106, 4354, 675, 1982]"
"[224, 1186]","[2631, 3367, 1893, 1181, 221, 925, 3856, 1640, 1186, 1373, 3366, 4929, 4397, 577, 222, 175, 1608, 5562, 2005, 339]"
[1912],"[4598, 3869, 5505, 9142, 15, 3644, 7684, 1999, 2228, 1595, 8572, 1096, 8641, 636, 3611, 3383, 1049, 1452, 1886, 2194]"
[223],"[222, 2055, 1371, 7328, 3671, 7084, 8780, 1077, 1361, 1373, 7861, 2146, 122, 7576, 340, 3073, 832, 2067, 164, 6974]"
"[2784, 5554]","[5555, 4586, 111, 4046, 1675, 2513, 6771, 308, 1462, 9518, 2351, 3810, 2894, 3061, 6825, 9301, 7388, 845, 1265, 4782]"
"[1173, 6600]","[2330, 15, 5403, 66, 1515, 5837, 2045, 175, 1912, 4122, 6025, 900, 1281, 3682, 1820, 1099, 3676, 1559, 1512, 1019]"
[6459],"[6460, 4013, 2179, 7098, 1010, 586, 8003, 5130, 690, 8090, 1733, 1671, 5277, 88, 2334, 1675, 6552, 7834, 8078, 325]"
[62],"[2308, 4248, 6724, 3011, 63, 812, 5243, 1743, 5961, 259, 5144, 1774, 713, 1953, 4360, 3080, 1197, 489, 491, 188]"
"[545, 7121]","[3115, 6515, 6816, 157, 1273, 3361, 4321, 5270, 856, 1654, 4055, 2643, 1792, 7122, 7544, 5453, 4836, 2807, 3145, 72]"
"[3587, 387]","[1161, 2591, 7212, 324, 435, 5495, 1614, 3839, 1827, 8269, 1014, 2091, 7005, 662, 2861, 391, 7365, 9015, 5308, 1016]"
[8512],"[151, 7841, 190, 1022, 3021, 3208, 1144, 752, 379, 307, 764, 3633, 812, 288, 956, 753, 1243, 6479, 735, 661]"
[952],"[1184, 756, 675, 1382, 475, 4211, 2781, 1160, 8207, 4140, 122, 328, 378, 831, 4429, 914, 1133, 1464, 354, 899]"
"[5116, 1541, 6120]","[6588, 328, 1963, 3235, 6814, 6250, 4499, 8372, 330, 2869, 4048, 1968, 2456, 3923, 7012, 951, 8121, 1445, 2455, 339]"
"[4826, 7175, 1827]","[280, 3144, 8146, 759, 6442, 4030, 227, 1075, 4352, 1572, 122, 1131, 60, 1544, 6427, 3624, 6017, 6190, 513, 9268]"
[3506],"[8414, 918, 5335, 2913, 1912, 1523, 999, 5349, 2556, 53, 1074, 3246, 1142, 6710, 1702, 508, 147, 3067, 2136, 1529]"
"[17, 452, 2081]","[3646, 2680, 1951, 6609, 320, 50, 5571, 22, 453, 2331, 157, 470, 3327, 2106, 9291, 5819, 5984, 566, 1671, 4870]"
"[1840, 152]","[1969, 956, 709, 882, 4867, 955, 152, 2052, 478, 2872, 707, 1513, 1913, 1276, 814, 812, 324, 2303, 117, 1022]"
"[17, 4577]","[337, 1799, 1508, 2106, 1791, 1911, 1252, 461, 3702, 2497, 199, 1028, 5496, 3701, 3001, 2481, 1793, 7393, 3250, 4081]"
[4482],"[4483, 3457, 1640, 2303, 1109, 1534, 1937, 18, 5450, 3931, 281, 5259, 354, 2472, 2272, 6113, 2477, 1357, 790, 1897]"
[149],"[4839, 3368, 5366, 6797, 6505, 2214, 2958, 6641, 320, 3759, 7664, 3657, 788, 249, 4049, 1251, 4922, 2654, 5428, 7128]"
[171],"[194, 1276, 2278, 257, 221, 1172, 3246, 1676, 2018, 5393, 1133, 9443, 5116, 151, 220, 6585, 812, 1261, 735, 107]"
"[3364, 5887]","[9194, 2714, 7593, 1856, 5603, 1798, 7309, 475, 8153, 4563, 3082, 473, 1693, 3081, 1795, 5890, 3938, 2287, 5019, 1327]"
[742],"[812, 1522, 8208, 1037, 4018, 610, 2528, 3657, 8222, 396, 4800, 278, 2507, 2215, 195, 3410, 468, 7528, 130, 3375]"
[2544],"[7357, 3167, 7164, 2545, 3812, 6934, 24, 2299, 5321, 1408, 7370, 2301, 1748, 839, 1273, 1892, 6557, 1726, 9129, 4320]"
[426],"[6291, 812, 3615, 3067, 1543, 1956, 2218, 5657, 5032, 2683, 2462, 1252, 24, 852, 756, 21, 304, 6717, 4351, 195]"
[245],"[1028, 24, 344, 304, 53, 1844, 2034, 1252, 7413, 4333, 1746, 4218, 2248, 447, 2180, 300, 2330, 2791, 2332, 3330]"
[6638],"[330, 2072, 1969, 1767, 2435, 450, 41, 331, 2980, 227, 455, 339, 1276, 3927, 2963, 171, 735, 264, 594, 104]"
"[1740, 15, 1515]","[8330, 269, 602, 4463, 6571, 1156, 4661, 1313, 67, 5457, 7343, 4072, 3369, 6402, 6110, 2672, 7841, 76, 5369, 5359]"
"[7554, 2513, 7652, 526, 1087]","[2115, 1932, 36, 195, 265, 1414, 455, 2922, 104, 2330, 652, 629, 9051, 4092, 1577, 1339, 1193, 12, 7802, 4085]"
[8180],"[491, 1077, 909, 5386, 478, 3670, 760, 197, 3671, 899, 1464, 1203, 4021, 2358, 4243, 765, 831, 8607, 8539, 7609]"
"[6383, 2197]","[3367, 4248, 9070, 3188, 5486, 311, 5823, 3307, 7267, 5658, 738, 4923, 401, 1571, 7786, 5443, 7075, 6559, 8203, 6707]"
"[4196, 6033]","[6034, 4774, 6766, 8237, 2843, 1419, 9025, 5504, 4373, 9647, 6063, 9249, 4974, 5929, 3242, 6548, 1771, 3238, 7455, 2136]"
[1275],"[2605, 224, 1184, 2087, 3236, 4006, 972, 60, 1411, 2664, 8, 284, 976, 451, 412, 3844, 175, 9, 1582, 490]"
"[288, 1594]","[5771, 1203, 8682, 1894, 3208, 1276, 1204, 4883, 9370, 2257, 4291, 9357, 1382, 6337, 7383, 2236, 2795, 7547, 9197, 764]"
[4630],"[4631, 127, 934, 5334, 5814, 3872, 725, 1715, 8895, 831, 6651, 1854, 3978, 1686, 7234, 1133, 8610, 4859, 1553, 2143]"
[2702],"[4158, 149, 4048, 3490, 2346, 4352, 4616, 3482, 7349, 95, 1465, 4006, 195, 1133, 6677, 5336, 2333, 5182, 1111, 372]"
"[2938, 260, 704]","[4290, 261, 1203, 568, 28, 425, 309, 2094, 7891, 4586, 1250, 434, 1409, 60, 220, 1109, 2456, 19, 9418, 9294]"
[3547],"[1798, 2327, 453, 104, 3548, 1481, 5506, 1955, 317, 1234, 8171, 1411, 41, 1361, 4661, 1144, 15, 3330, 3342, 1742]"
[2015],"[976, 1934, 72, 1450, 607, 2582, 2884, 1525, 960, 959, 4827, 617, 24, 756, 2900, 1386, 7556, 18, 2603, 2450]"
[5729],"[3774, 5730, 2887, 3525, 6485, 2176, 5933, 5448, 2167, 3020, 9217, 6597, 5880, 906, 3091, 5186, 1113, 729, 455, 6509]"
[318],"[319, 5523, 3145, 3249, 1022, 7806, 3717, 2141, 5314, 6208, 4450, 3875, 756, 6143, 568, 230, 227, 564, 986, 4467]"
"[164, 251, 8237, 8752, 1954]","[1588, 3097, 9543, 9178, 47, 9042, 5588, 8960, 2332, 5062, 751, 4458, 8050, 4363, 2568, 6290, 4614, 1269, 1657, 2884]"
"[170, 7011, 8926]","[9472, 6318, 6989, 3384, 3905, 5240, 495, 7128, 3183, 1763, 6110, 3818, 974, 5744, 5261, 1275, 3409, 2152, 5132, 2287]"
"[245, 76]","[4816, 941, 5306, 2769, 13, 7306, 228, 6478, 1731, 7629, 2056, 5639, 1787, 873, 7942, 3359, 1031, 3434, 248, 1252]"
[6684],"[1774, 3774, 2828, 1203, 8, 164, 2104, 84, 3238, 4323, 53, 3555, 1465, 2584, 1892, 677, 2118, 4963, 2802, 1640]"
"[976, 2499, 3433]","[624, 268, 3523, 4224, 936, 4926, 7800, 2090, 2870, 2810, 1833, 5646, 740, 495, 859, 2365, 2662, 4582, 5138, 8]"
[230],"[891, 175, 1733, 2026, 434, 490, 625, 1849, 754, 4730, 1453, 9, 1996, 658, 1701, 1513, 276, 5874, 3420, 1358]"
"[4034, 2514]","[3608, 726, 504, 2559, 6839, 450, 5803, 490, 2766, 1648, 737, 1010, 2795, 1048, 8293, 329, 731, 238, 1042, 8346]"
[496],"[842, 812, 382, 1110, 354, 53, 8, 1161, 3657, 1225, 1799, 547, 1733, 164, 1953, 2150, 539, 284, 195, 450]"
[164],"[939, 134, 1131, 252, 66, 1766, 183, 273, 1577, 1142, 501, 1454, 2924, 1603, 171, 893, 9058, 2556, 6307, 5960]"
[5928],"[8584, 6947, 1572, 1302, 4271, 1096, 5929, 100, 8046, 4893, 403, 2887, 4071, 3035, 1149, 17, 171, 3459, 1113, 165]"
"[3249, 615]","[657, 2363, 826, 1005, 7126, 899, 8246, 450, 2224, 2442, 1742, 1395, 4945, 2207, 8681, 330, 7804, 1068, 7836, 2831]"
[5804],"[867, 4515, 869, 868, 1590, 5299, 107, 6505, 3632, 5805, 1044, 2323, 772, 541, 1892, 153, 513, 171, 4243, 5662]"
"[2177, 1888]","[7701, 2178, 2079, 1341, 412, 2141, 691, 2205, 60, 1404, 3835, 169, 2913, 8413, 568, 4024, 5959, 4302, 129, 3226]"
[5977],"[4598, 1912, 5978, 970, 922, 6383, 1785, 1600, 4501, 909, 675, 925, 706, 1101, 608, 4309, 906, 4173, 4873, 1620]"
[5769],"[7289, 830, 1102, 1546, 292, 5207, 2800, 340, 444, 3340, 432, 288, 658, 4759, 2464, 5093, 238, 1358, 4850, 1512]"
"[3693, 1819, 4298]","[6874, 1281, 7078, 2672, 8059, 3100, 2218, 4400, 762, 268, 4507, 3694, 72, 8724, 3498, 5543, 945, 2837, 2041, 1569]"
[53],"[104, 195, 36, 594, 2553, 725, 625, 1596, 450, 171, 331, 190, 455, 3378, 1742, 2348, 3609, 7680, 201, 883]"
[8095],"[973, 3589, 924, 959, 840, 1185, 1733, 1513, 3927, 18, 709, 1358, 1014, 2465, 4312, 1542, 5971, 8054, 41, 126]"
[2112],"[1096, 8524, 3339, 909, 1294, 689, 828, 2016, 2843, 53, 147, 1762, 620, 3168, 906, 5795, 826, 2985, 8702, 3278]"
[2018],"[1982, 1227, 40, 9431, 3077, 8205, 2727, 2184, 4804, 1609, 3844, 481, 1156, 839, 128, 433, 1184, 5116, 755, 1513]"
"[5934, 857]","[899, 1203, 8321, 826, 4513, 2519, 3214, 3174, 2188, 2276, 1068, 3466, 8047, 4922, 178, 2971, 5935, 1110, 442, 1405]"
"[6339, 28]","[1963, 1443, 5534, 2587, 328, 998, 3026, 8279, 833, 8293, 3074, 5187, 118, 9540, 3652, 7781, 1858, 224, 5076, 8452]"
[8427],"[8428, 3844, 864, 450, 812, 264, 1512, 972, 396, 128, 3144, 1184, 238, 389, 2257, 1037, 68, 3927, 1544, 1969]"
"[388, 624]","[9, 1758, 15, 389, 960, 4996, 3173, 2603, 2178, 535, 3091, 2685, 330, 2365, 840, 625, 495, 976, 18, 1733]"
[5179],"[7668, 1863, 3260, 6238, 8206, 5180, 7902, 920, 6854, 8501, 5739, 2022, 5366, 5602, 5242, 4944, 693, 2667, 4918, 7345]"
"[9429, 1551]","[5869, 412, 4999, 2770, 6236, 2777, 5163, 6487, 1341, 1288, 290, 609, 1099, 3762, 4367, 1584, 102, 3120, 364, 1806]"
"[247, 3183, 7662]","[3184, 2893, 7019, 848, 9603, 245, 5961, 5057, 505, 620, 7484, 1588, 7118, 3150, 573, 2306, 2210, 736, 5236, 8526]"
"[194, 1733]","[735, 676, 197, 188, 434, 175, 194, 2128, 1603, 2587, 1132, 2581, 4740, 5560, 5413, 2553, 1548, 6305, 1265, 144]"
[2056],"[1493, 1282, 508, 2057, 8923, 3625, 4143, 1978, 7829, 774, 2449, 1969, 9323, 2464, 5733, 7776, 227, 334, 973, 285]"
[2456],"[7576, 3149, 7492, 6781, 8414, 1546, 160, 2880, 5969, 5476, 8206, 2083, 2418, 7610, 3569, 8374, 6261, 5214, 6816, 2091]"
[812],"[450, 675, 41, 128, 195, 194, 60, 1596, 188, 2928, 384, 2605, 175, 831, 3139, 1386, 1190, 1144, 955, 1604]"
[1287],"[798, 1600, 6459, 6368, 1184, 678, 2867, 3960, 3208, 4160, 588, 4569, 2756, 4089, 4096, 1928, 3452, 4314, 3605, 5496]"
[922],"[675, 4259, 315, 1928, 637, 1099, 8285, 3828, 638, 3471, 735, 2838, 1357, 263, 325, 28, 1386, 362, 450, 976]"
[5507],"[5508, 6656, 4482, 6249, 1846, 2442, 3951, 468, 6684, 261, 5346, 23, 6230, 8262, 5485, 195, 250, 167, 2089, 1]"
[5296],"[1143, 669, 3678, 5297, 1163, 4836, 3436, 2376, 1742, 338, 839, 961, 4146, 1625, 2307, 526, 1453, 126, 743, 1125]"
[273],"[263, 1798, 2827, 891, 1360, 2345, 188, 28, 15, 812, 4800, 6716, 4968, 1696, 4933, 6981, 1582, 661, 914, 9780]"
"[2667, 2456]","[1619, 1018, 1276, 4224, 1969, 9020, 3149, 6214, 5852, 6209, 5814, 2305, 3570, 6983, 1752, 1676, 2093, 2267, 7408, 160]"
[2764],"[735, 753, 2072, 450, 5116, 7637, 1462, 6943, 194, 396, 325, 8, 128, 3984, 4565, 6411, 2161, 2067, 9469, 1874]"
[7526],"[5093, 220, 36, 1364, 1132, 5465, 136, 5747, 273, 1307, 2750, 152, 1535, 754, 5339, 2303, 23, 4159, 6804, 188]"
[330],"[704, 998, 309, 325, 1622, 4174, 2272, 1395, 1535, 3695, 5450, 6903, 844, 9242, 5149, 736, 4719, 4467, 118, 916]"
[2195],"[7961, 2594, 1974, 7165, 1969, 3408, 1712, 1544, 3844, 2141, 6322, 2090, 5812, 152, 6144, 5314, 956, 2176, 3071, 1184]"
"[2365, 2685]","[249, 2070, 1249, 841, 710, 563, 2686, 2367, 281, 4511, 340, 318, 538, 319, 4852, 5153, 814, 7064, 1512, 459]"
[3113],"[2006, 7600, 2622, 8071, 1481, 7254, 190, 3028, 6020, 3372, 6481, 5452, 876, 999, 4913, 4182, 4159, 7434, 52, 4893]"
[8188],"[3396, 4290, 4592, 1503, 9218, 1269, 7438, 1421, 2255, 2594, 3266, 6657, 6042, 7637, 3909, 3473, 9237, 1826, 5666, 4344]"
"[4454, 2090]","[3179, 3257, 1807, 5227, 2205, 1535, 331, 2508, 224, 4697, 3123, 99, 8159, 5312, 7569, 8439, 9396, 5728, 325, 8176]"
"[2351, 709, 349, 325]","[175, 364, 118, 2096, 4773, 6246, 3614, 2797, 1465, 6242, 2923, 4290, 3307, 1584, 818, 60, 2513, 1026, 354, 2638]"
"[3488, 1607]","[7539, 5011, 9214, 5278, 1036, 5102, 1853, 1297, 8714, 7483, 6117, 5686, 6614, 929, 8133, 2823, 4288, 5629, 5562, 4459]"
"[1193, 1748, 1039, 8389]","[104, 5038, 290, 3246, 1100, 41, 3016, 2497, 1702, 855, 991, 4521, 1457, 195, 1142, 3381, 5317, 3426, 7349, 1]"
[4444],"[1969, 600, 3325, 1875, 1927, 2667, 2112, 4697, 1006, 882, 6643, 1913, 324, 4351, 620, 1156, 309, 2128, 153, 6780]"
[319],"[5523, 4811, 4804, 358, 815, 5096, 1261, 3219, 960, 2631, 1382, 6505, 6284, 8054, 455, 6537, 369, 4932, 107, 1327]"
[2079],"[2516, 331, 2667, 4092, 1838, 2848, 219, 813, 1276, 2091, 3485, 1944, 3327, 3644, 6309, 2827, 7594, 9399, 265, 15]"
"[2480, 4219]","[1121, 4220, 2481, 3229, 156, 1225, 3072, 304, 8895, 741, 5032, 104, 318, 1515, 871, 563, 6261, 151, 2884, 1156]"
[8346],"[5875, 1541, 149, 1323, 5744, 1165, 459, 8476, 2719, 1894, 319, 5790, 4411, 6472, 2670, 4778, 1535, 6798, 1359, 5755]"
"[1564, 2437, 4073]","[53, 2773, 3945, 487, 218, 4439, 2500, 7586, 4559, 8501, 295, 469, 8256, 4946, 2683, 1536, 1658, 1960, 382, 1704]"
[5386],"[339, 133, 1323, 956, 1513, 3566, 814, 1123, 4340, 1243, 5869, 602, 1341, 2485, 4963, 7735, 4810, 2796, 922, 3562]"
"[1944, 4563, 9478, 481]","[854, 6120, 1391, 7184, 482, 5619, 2064, 9565, 330, 7772, 291, 7315, 208, 3461, 615, 2756, 2528, 5621, 6391, 273]"
"[3034, 5959]","[95, 133, 249, 5960, 7991, 7330, 4747, 533, 1141, 907, 6621, 8632, 1529, 475, 1258, 4539, 2815, 9740, 7572, 6414]"
[0],"[959, 18, 8, 2445, 1897, 1588, 8608, 2268, 3348, 2870, 268, 3686, 362, 1386, 900, 152, 139, 1, 330, 2279]"
[8815],"[2461, 1892, 1144, 4373, 2063, 2766, 4298, 2005, 3844, 2115, 8728, 2561, 4159, 426, 4822, 3682, 1261, 41, 840, 5309]"
"[249, 812, 756, 18]","[2662, 2597, 3118, 495, 3874, 7816, 3219, 1386, 1459, 359, 1096, 1609, 28, 1206, 490, 330, 7737, 2603, 8826, 813]"
[506],"[331, 152, 330, 812, 3260, 60, 8, 956, 3927, 325, 2072, 800, 1969, 1977, 897, 658, 906, 194, 954, 2079]"
[250],"[1766, 183, 527, 317, 53, 164, 12, 2080, 1529, 1912, 1741, 1047, 3511, 1481, 757, 304, 1992, 5891, 1151, 3224]"
[3246],"[1892, 6068, 7572, 1594, 6659, 8132, 2363, 800, 434, 5272, 2605, 735, 302, 149, 4439, 1042, 451, 6143, 1874, 3552]"
"[675, 18, 596, 5400, 1382]","[221, 291, 6862, 8759, 4668, 2650, 6036, 6826, 5993, 8281, 4017, 4332, 9753, 2257, 5869, 1008, 3243, 2337, 3888, 514]"
"[2513, 827]","[615, 2442, 2479, 84, 4778, 5560, 764, 7239, 755, 7820, 1827, 4450, 657, 3018, 7777, 1653, 1794, 8116, 1892, 1160]"
[1816],"[4971, 4581, 632, 4676, 2479, 44, 53, 184, 304, 295, 2248, 1028, 3188, 6463, 8460, 527, 4341, 469, 2806, 2034]"
[506],"[331, 152, 330, 812, 3260, 60, 8, 956, 3927, 325, 2072, 800, 1969, 1977, 897, 658, 906, 194, 954, 2079]"
[7356],"[21, 812, 104, 454, 4450, 2453, 329, 295, 1308, 976, 7357, 3317, 17, 331, 66, 475, 3656, 434, 1072, 60]"
"[1702, 812]","[3499, 2662, 1407, 449, 60, 1121, 785, 4487, 2815, 153, 1099, 2456, 4204, 6586, 4514, 6921, 9479, 1747, 995, 456]"
"[2950, 1731]","[183, 706, 2960, 2481, 1457, 295, 7867, 1649, 184, 245, 2805, 711, 190, 317, 984, 1502, 3295, 53, 1252, 304]"
[15],"[675, 1160, 1548, 594, 4224, 3842, 756, 330, 72, 6137, 4132, 1767, 2364, 3119, 2176, 712, 68, 331, 18, 16]"
"[629, 568]","[1106, 1243, 128, 340, 2227, 756, 123, 92, 1184, 2068, 139, 1457, 1769, 171, 257, 268, 675, 2677, 5306, 2928]"
"[2584, 4291]","[4360, 1774, 5285, 5899, 1931, 6409, 472, 8771, 1831, 6195, 1048, 258, 2082, 5655, 1551, 5566, 6812, 2631, 5892, 2281]"
[2184],"[564, 6121, 5826, 100, 2185, 855, 3842, 2168, 2917, 304, 33, 2377, 4837, 545, 866, 120, 6721, 1951, 6660, 6806]"
[8853],"[3251, 2271, 7989, 2310, 5833, 1448, 7427, 7701, 6771, 4270, 8964, 5927, 3966, 6167, 2820, 8175, 1019, 2575, 3455, 5407]"
[698],"[3410, 1050, 8174, 2781, 7225, 699, 2112, 6949, 7609, 2358, 183, 13, 5686, 909, 150, 1571, 2716, 2072, 92, 7345]"
"[134, 6118, 8274, 4563, 1666]","[1544, 461, 1413, 1680, 5693, 1424, 3183, 2359, 4968, 455, 257, 9, 6883, 1261, 714, 95, 1620, 8683, 478, 9488]"
[362],"[8, 330, 411, 18, 1977, 224, 4444, 2810, 2096, 4122, 152, 1535, 1266, 3152, 1676, 7008, 5149, 1249, 4299, 4366]"
[128],"[129, 752, 1025, 1251, 2067, 2068, 2852, 92, 2512, 123, 5499, 1276, 5978, 753, 122, 2491, 541, 4636, 7517, 7596]"
[1287],"[798, 1600, 6459, 6368, 1184, 678, 2867, 3960, 3208, 4160, 588, 4569, 2756, 4089, 4096, 1928, 3452, 4314, 3605, 5496]"
[249],"[1564, 347, 499, 15, 250, 2210, 264, 252, 713, 39, 3080, 2036, 53, 4343, 1577, 194, 488, 489, 1386, 1422]"
"[2164, 9404]","[4692, 3822, 449, 7696, 5192, 6697, 1184, 4865, 1380, 7671, 805, 4688, 5737, 7716, 6965, 1420, 7325, 5293, 3498, 2455]"
[9095],"[9096, 909, 1156, 9315, 3396, 65, 1671, 6238, 3354, 3839, 1263, 4159, 7668, 576, 1910, 7305, 1600, 1689, 3178, 2594]"
"[250, 251]","[252, 317, 183, 828, 611, 304, 812, 3511, 1856, 1742, 1096, 17, 3954, 754, 1649, 2013, 33, 1047, 2929, 6]"
"[3211, 764]","[1133, 3461, 5451, 571, 8823, 7858, 3642, 6920, 364, 9565, 5485, 3738, 5952, 5028, 2001, 1832, 1228, 1250, 4217, 5132]"
[18],"[2094, 268, 4507, 1473, 2150, 7644, 2662, 2266, 1977, 1304, 1528, 1087, 1281, 247, 670, 2334, 4692, 1382, 2153, 3255]"
"[3284, 6227]","[702, 891, 8987, 8015, 2795, 5085, 5164, 2156, 6084, 3922, 4450, 5938, 8899, 6252, 4474, 3644, 304, 2037, 1011, 3317]"
"[3051, 238]","[1864, 6991, 340, 432, 1024, 548, 1314, 206, 3485, 1740, 4340, 2240, 3053, 196, 826, 1396, 107, 8737, 420, 5485]"
"[1748, 1224]","[175, 195, 171, 2181, 455, 1956, 41, 3160, 3334, 2018, 827, 450, 3, 3080, 4595, 6600, 1548, 1655, 3203, 188]"
"[4672, 263]","[331, 3311, 1506, 15, 4715, 1003, 1786, 4117, 3950, 5747, 2336, 3285, 1, 2827, 5110, 1161, 3091, 6981, 1358, 3498]"
[2728],"[7386, 1338, 95, 2366, 1674, 1403, 657, 4022, 2729, 5904, 4273, 1647, 5940, 2561, 3468, 9027, 2630, 3412, 3216, 6143]"
[3542],"[128, 16, 53, 487, 9720, 3778, 7031, 8526, 329, 311, 1609, 956, 250, 309, 450, 4018, 1453, 1500, 629, 4891]"
"[1630, 8862]","[7851, 2248, 6179, 23, 454, 6508, 6881, 6353, 6025, 1778, 8009, 4912, 8494, 3607, 2106, 2306, 3259, 7838, 3848, 1413]"
[7076],"[5309, 3021, 2480, 970, 2330, 490, 7680, 3151, 76, 3819, 104, 1296, 41, 1144, 1968, 1197, 7369, 9119, 5687, 1672]"
[675],"[1462, 8, 172, 1625, 840, 756, 330, 2927, 4224, 976, 72, 2365, 389, 3120, 831, 1897, 960, 7008, 1818, 977]"
[5959],"[8632, 955, 2930, 4884, 2600, 5502, 133, 5975, 986, 3228, 3229, 3717, 53, 448, 622, 5084, 5836, 1546, 1851, 95]"
[1853],"[5026, 8484, 3123, 2290, 6850, 5437, 1854, 886, 836, 1911, 5750, 2010, 7120, 8345, 1824, 5810, 8250, 61, 1060, 1682]"
[1799],"[2313, 2037, 7214, 5359, 364, 1261, 5657, 2605, 4450, 1411, 6427, 611, 1800, 2123, 4677, 208, 4778, 317, 8935, 451]"
"[1101, 7330]","[7331, 2191, 977, 939, 1387, 2052, 630, 6641, 4252, 1102, 6439, 2768, 2378, 2091, 1178, 4528, 565, 2782, 8710, 6333]"
[1335],"[1336, 568, 1193, 886, 5250, 1164, 273, 1990, 1318, 1434, 412, 128, 7433, 854, 4722, 2194, 3572, 1379, 3384, 1814]"
"[3143, 1007]","[8542, 6849, 8567, 5741, 9382, 2887, 6942, 1008, 2341, 2129, 3413, 3783, 3587, 4011, 8090, 7739, 1807, 107, 5870, 4546]"
[288],"[7493, 194, 2182, 3213, 1702, 2018, 840, 982, 3208, 8865, 6261, 205, 450, 260, 238, 652, 9467, 466, 1548, 548]"
[3085],"[5788, 238, 455, 736, 4995, 1336, 4013, 3774, 1982, 450, 2838, 1101, 3617, 679, 72, 2079, 2235, 4665, 384, 5396]"
[377],"[932, 409, 738, 652, 7347, 331, 136, 147, 126, 1046, 7674, 378, 13, 329, 44, 2068, 8795, 5456, 1748, 165]"
[7389],"[2929, 4933, 558, 5038, 1416, 4894, 4379, 5948, 7841, 28, 4132, 317, 2852, 745, 1486, 129, 4839, 3081, 4251, 1798]"
[8895],"[1190, 381, 4788, 1712, 4537, 1989, 1411, 5261, 890, 4360, 2303, 1019, 2810, 1978, 1131, 1361, 3688, 8482, 6633, 3249]"
"[9483, 8123]","[552, 489, 5425, 8330, 5277, 1596, 625, 278, 3989, 5432, 2896, 2373, 1224, 6069, 2600, 1500, 3285, 1135, 896, 7164]"
[2556],"[1130, 4327, 2962, 4708, 886, 171, 5984, 1364, 1072, 873, 2441, 7215, 33, 2929, 983, 2774, 197, 2005, 2974, 4676]"
"[264, 205, 8481]","[955, 6995, 3260, 2096, 6322, 136, 4933, 750, 4602, 7909, 257, 733, 549, 491, 4742, 926, 6134, 1671, 1588, 2184]"
